"","region","year","mpa_status","site_name","ca_mpa_name_short","site_pair","haul_number","month_day_haul_no","species_code","common_name","count","tl_mm","sl_mm","scientificname_accepted","class","order","family","trophicgroup","broadtrophic","targeted","fish_length","fish_weight_individual","fish_weight","month_day","month","day"
"6767","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","HARG","walleye surfperch",1,112,91,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",91,0.0212189640254223,0.0212189640254223,"10_10","10",10
"6768","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","GMET","striped kelpfish",1,137,122,"Gibbonsia metzi","Actinopteri","Blenniiformes","Clinidae","benthic micro-invertivore","microbenthivore","Nontargeted",13.7,0.0150354037538676,0.0150354037538676,"10_10","10",10
"6769","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","MMIN","dwarf surfperch",1,85,67,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",67,0.00951204022501594,0.00951204022501594,"10_10","10",10
"6770","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","MMIN","dwarf surfperch",1,111,89,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",89,0.0224213073009229,0.0224213073009229,"10_10","10",10
"6771","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","MMIN","dwarf surfperch",1,82,64,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",64,0.00828314519999794,0.00828314519999794,"10_10","10",10
"6772","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","MMIN","dwarf surfperch",1,59,46,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",46,0.00305554784943777,0.00305554784943777,"10_10","10",10
"6773","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","MMIN","dwarf surfperch",1,74,56,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",56,0.0055344082611741,0.0055344082611741,"10_10","10",10
"6774","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","GMON","crevice kelpfish",1,64,56,"Gibbonsia montereyensis","Actinopteri","Blenniiformes","Clinidae","benthic macro-invertivore","microbenthivore","Nontargeted",6.4,0.00140943483352428,0.00140943483352428,"10_10","10",10
"6775","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","MMIN","dwarf surfperch",1,89,69,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",69,0.010395597911462,0.010395597911462,"10_10","10",10
"6776","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","MMIN","dwarf surfperch",1,123,103,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",103,0.0348544986468691,0.0348544986468691,"10_10","10",10
"6777","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","GMET","striped kelpfish",1,63,56,"Gibbonsia metzi","Actinopteri","Blenniiformes","Clinidae","benthic micro-invertivore","microbenthivore","Nontargeted",6.3,0.00140639087827965,0.00140639087827965,"10_10","10",10
"6778","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","MMIN","dwarf surfperch",1,63,49,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",49,0.00369783144708846,0.00369783144708846,"10_10","10",10
"6779","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","CAGG","shiner surfperch",1,61,49,"Cymatogaster aggregata","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",49,0.00323977397500092,0.00323977397500092,"10_10","10",10
"6780","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","AAFF","topsmelt",1,27,23,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",23,9.89001528196263e-05,9.89001528196263e-05,"10_10","10",10
"6781","Central",2020,"Reference","Stillwater Cove","Carmel Bay SMCA","H",6,"10_10_6","AAFF","topsmelt",1,35,29,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",29,0.000209588904262472,0.000209588904262472,"10_10","10",10
"6782","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","AAFF","topsmelt",1,121,105,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",105,0.0135472798722613,0.0135472798722613,"10_14","10",14
"6783","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HELL","silver surfperch",1,210,175,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",210,0.146520881242266,0.146520881242266,"10_14","10",14
"6784","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","AAFF","topsmelt",1,131,114,"Atherinops affinis","Actinopteri","Atheriniformes","Atherinidae","planktivore","planktivore","Targeted",114,0.0176835922481333,0.0176835922481333,"10_14","10",14
"6785","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HELL","silver surfperch",1,200,164,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",200,0.125176168437251,0.125176168437251,"10_14","10",14
"6786","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HPRE","surf smelt",1,144,126,"Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","benthic macro-invertivore","microbenthivore","Targeted",14.4,0.0173297162349047,0.0173297162349047,"10_14","10",14
"6787","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HPRE","surf smelt",1,179,153,"Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","benthic macro-invertivore","microbenthivore","Targeted",17.9,0.0343903542075159,0.0343903542075159,"10_14","10",14
"6788","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HPRE","surf smelt",1,175,152,"Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","benthic macro-invertivore","microbenthivore","Targeted",17.5,0.032027235608557,0.032027235608557,"10_14","10",14
"6789","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HPRE","surf smelt",1,153,135,"Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","benthic macro-invertivore","microbenthivore","Targeted",15.3,0.0209762383114056,0.0209762383114056,"10_14","10",14
"6790","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HPRE","surf smelt",1,177,152,"Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","benthic macro-invertivore","microbenthivore","Targeted",17.7,0.0331944433628046,0.0331944433628046,"10_14","10",14
"6791","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HPRE","surf smelt",1,170,148,"Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","benthic macro-invertivore","microbenthivore","Targeted",17,0.0292323482367412,0.0292323482367412,"10_14","10",14
"6792","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HPRE","surf smelt",1,163,141,"Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","benthic macro-invertivore","microbenthivore","Targeted",16.3,0.0256059300761086,0.0256059300761086,"10_14","10",14
"6793","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","AARG","barred surfperch",1,98,80,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8,0.01536,0.01536,"10_14","10",14
"6794","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",1,"10_14_1","HPRE","surf smelt",1,159,144,"Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","benthic macro-invertivore","microbenthivore","Targeted",15.9,0.0236783013215452,0.0236783013215452,"10_14","10",14
"6795","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",2,"10_14_2","HARG","walleye surfperch",1,225,184,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",184,0.206171751018629,0.206171751018629,"10_14","10",14
"6796","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",2,"10_14_2","HELL","silver surfperch",1,176,141,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",176,0.0828642563035809,0.0828642563035809,"10_14","10",14
"6797","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",2,"10_14_2","HELL","silver surfperch",1,190,152,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",190,0.10608054155846,0.10608054155846,"10_14","10",14
"6798","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",2,"10_14_2","AARG","barred surfperch",1,93,78,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.8,0.01423656,0.01423656,"10_14","10",14
"6799","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",4,"10_14_4","HARG","walleye surfperch",1,230,189,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",189,0.22481919922209,0.22481919922209,"10_14","10",14
"6800","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",4,"10_14_4","HARG","walleye surfperch",1,227,186,"Hyperprosopon argenteum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",186,0.213497135941877,0.213497135941877,"10_14","10",14
"6801","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",4,"10_14_4","HELL","silver surfperch",1,181,145,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",181,0.0907040374666201,0.0907040374666201,"10_14","10",14
"6802","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",4,"10_14_4","HELL","silver surfperch",1,200,161,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",200,0.125176168437251,0.125176168437251,"10_14","10",14
"6803","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",4,"10_14_4","HELL","silver surfperch",1,180,145,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",180,0.089096825788646,0.089096825788646,"10_14","10",14
"6804","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",5,"10_14_5","HELL","silver surfperch",1,110,89,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",110,0.0181832727384378,0.0181832727384378,"10_14","10",14
"6805","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",5,"10_14_5","HELL","silver surfperch",1,165,132,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",165,0.0672850448007503,0.0672850448007503,"10_14","10",14
"6806","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",5,"10_14_5","HELL","silver surfperch",1,111,90,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",111,0.0187221237048458,0.0187221237048458,"10_14","10",14
"6807","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",5,"10_14_5","HELL","silver surfperch",1,111,86,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",111,0.0187221237048458,0.0187221237048458,"10_14","10",14
"6808","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",5,"10_14_5","HELL","silver surfperch",1,111,90,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",111,0.0187221237048458,0.0187221237048458,"10_14","10",14
"6809","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",5,"10_14_5","HELL","silver surfperch",1,102,83,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",102,0.0142511730014779,0.0142511730014779,"10_14","10",14
"6810","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",6,"10_14_6","HELL","silver surfperch",1,185,149,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",185,0.0973332053088714,0.0973332053088714,"10_14","10",14
"6811","Central",2020,"Reference","Greyhound Rock","Greyhound Rock SMCA","E",6,"10_14_6","HELL","silver surfperch",1,202,164,"Hyperprosopon ellipticum","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",202,0.129260766569742,0.129260766569742,"10_14","10",14
"6812","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,264,216,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",21.6,0.30233088,0.30233088,"10_24","10",24
"6813","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,317,263,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",26.3,0.54574341,0.54574341,"10_24","10",24
"6814","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,270,222,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",22.2,0.32823144,0.32823144,"10_24","10",24
"6815","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AKOE","calico surfperch",1,112,89,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",11.2,0.0287523297015208,0.0287523297015208,"10_24","10",24
"6816","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,86,70,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7,0.01029,0.01029,"10_24","10",24
"6817","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,76,62,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.2,0.00714984,0.00714984,"10_24","10",24
"6818","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AKOE","calico surfperch",1,110,89,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",11,0.0272295535338537,0.0272295535338537,"10_24","10",24
"6819","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,78,63,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.3,0.00750141,0.00750141,"10_24","10",24
"6820","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,88,71,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.1,0.01073733,0.01073733,"10_24","10",24
"6821","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,85,69,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.9,0.00985527,0.00985527,"10_24","10",24
"6822","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,78,63,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.3,0.00750141,0.00750141,"10_24","10",24
"6823","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,74,59,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",5.9,0.00616137,0.00616137,"10_24","10",24
"6824","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,99,81,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.1,0.01594323,0.01594323,"10_24","10",24
"6825","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,72,58,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",5.8,0.00585336,0.00585336,"10_24","10",24
"6826","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,87,72,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.2,0.01119744,0.01119744,"10_24","10",24
"6827","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,77,61,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.1,0.00680943,0.00680943,"10_24","10",24
"6828","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,82,68,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.8,0.00943296,0.00943296,"10_24","10",24
"6829","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,83,68,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.8,0.00943296,0.00943296,"10_24","10",24
"6830","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,92,75,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.5,0.01265625,0.01265625,"10_24","10",24
"6831","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",1,"10_24_1","AARG","barred surfperch",1,78,65,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.5,0.00823875,0.00823875,"10_24","10",24
"6832","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,81,65,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.5,0.00823875,0.00823875,"10_24","10",24
"6833","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,68,40,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",4,0.00192,0.00192,"10_24","10",24
"6834","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,86,71,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.1,0.01073733,0.01073733,"10_24","10",24
"6835","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,85,68,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.8,0.00943296,0.00943296,"10_24","10",24
"6836","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,69,55,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",5.5,0.00499125,0.00499125,"10_24","10",24
"6837","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,83,67,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.7,0.00902289,0.00902289,"10_24","10",24
"6838","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,85,69,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.9,0.00985527,0.00985527,"10_24","10",24
"6839","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,77,62,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.2,0.00714984,0.00714984,"10_24","10",24
"6840","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,80,65,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.5,0.00823875,0.00823875,"10_24","10",24
"6841","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,107,87,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.7,0.01975509,0.01975509,"10_24","10",24
"6842","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,77,62,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.2,0.00714984,0.00714984,"10_24","10",24
"6843","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,101,82,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",8.2,0.01654104,0.01654104,"10_24","10",24
"6844","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","MMIN","dwarf surfperch",1,78,62,"Micrometrus minimus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Nontargeted",62,0.00752588214377106,0.00752588214377106,"10_24","10",24
"6845","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,77,63,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.3,0.00750141,0.00750141,"10_24","10",24
"6846","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,82,67,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.7,0.00902289,0.00902289,"10_24","10",24
"6847","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,89,72,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",7.2,0.01119744,0.01119744,"10_24","10",24
"6848","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,72,59,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",5.9,0.00616137,0.00616137,"10_24","10",24
"6849","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AARG","barred surfperch",1,81,66,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.6,0.00862488,0.00862488,"10_24","10",24
"6850","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",2,"10_24_2","AKOE","calico surfperch",1,106,85,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",10.6,0.0243477214442165,0.0243477214442165,"10_24","10",24
"6851","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",3,"10_24_3","AARG","barred surfperch",1,73,60,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6,0.00648,0.00648,"10_24","10",24
"6852","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",3,"10_24_3","AARG","barred surfperch",1,78,63,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.3,0.00750141,0.00750141,"10_24","10",24
"6853","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",3,"10_24_3","AKOE","calico surfperch",1,100,80,"Amphistichus koelzi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",10,0.0204190066869925,0.0204190066869925,"10_24","10",24
"6854","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",4,"10_24_4","AARG","barred surfperch",1,84,68,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",6.8,0.00943296,0.00943296,"10_24","10",24
"6855","Central",2020,"MPA","Ano Nuevo","Ano Nuevo SMR","E",4,"10_24_4","AARG","barred surfperch",1,174,142,"Amphistichus argenteus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","benthic micro-invertivore","microbenthivore","Targeted",14.2,0.08589864,0.08589864,"10_24","10",24
